3.7334588427e+00,3.3091470089e+01,3.5986512667e+01
4.3305428206e+00,3.2622150377e+01,3.7167509193e+01
4.0387672414e+00,3.3238248665e+01,3.8991054449e+01
4.2921488565e+00,3.3135744182e+01,4.2187402833e+01
3.9515740854e+00,3.3471797867e+01,4.2338733907e+01
4.4698341016e+00,3.2635106863e+01,4.5723824319e+01
3.5069967767e+00,3.4295251867e+01,3.5456926298e+01
4.4994960895e+00,3.3568231337e+01,3.6387468344e+01
4.1912009600e+00,3.3503175018e+01,4.0182992601e+01
3.9258908017e+00,3.4462768684e+01,3.9706199700e+01
4.1103826185e+00,3.3640343989e+01,4.0842104644e+01
4.1589075381e+00,3.3673408938e+01,4.3611374652e+01
4.1421333984e+00,3.4266940418e+01,4.3727536167e+01
4.0589065108e+00,3.3665683917e+01,4.4333292763e+01
4.1360475728e+00,3.4952472422e+01,3.7080061905e+01
4.1929093022e+00,3.5444606815e+01,3.7565137978e+01
4.1326777688e+00,3.4598043376e+01,3.8762724881e+01
3.8665337259e+00,3.4788923201e+01,3.9187435768e+01
4.0653657954e+00,3.4578594012e+01,4.0542140646e+01
4.4686168015e+00,3.4713756600e+01,4.0516202786e+01
4.0037880594e+00,3.4734677352e+01,4.2137387526e+01
4.4250533840e+00,3.4627307554e+01,4.3624912040e+01
4.4614796999e+00,3.4888426809e+01,4.4110956800e+01
3.9829077275e+00,3.5263396505e+01,4.4563369406e+01
4.1389430744e+00,3.5208305726e+01,4.5353343941e+01
3.5492241341e+00,3.5255196396e+01,4.6085881331e+01
4.2288705168e+00,3.5446313049e+01,4.7425976946e+01
4.4579185620e+00,3.6098548316e+01,3.4136528224e+01
3.7508769425e+00,3.6382007371e+01,3.4886267468e+01
4.1260182721e+00,3.5537862428e+01,4.2545694803e+01
4.3022079598e+00,3.6929240653e+01,3.1866372305e+01
4.2658714578e+00,3.6920025416e+01,3.6510913568e+01
3.7696281715e+00,3.6555319115e+01,3.8837101612e+01
4.2391564869e+00,3.6853022052e+01,4.0205074857e+01
4.1820901546e+00,3.7076128916e+01,4.0447336709e+01
3.7774857981e+00,3.6555376988e+01,3.9841226335e+01
3.8233621708e+00,3.6645489526e+01,4.5885186996e+01
4.2109683441e+00,3.7459306038e+01,4.7551566266e+01
3.9234817977e+00,3.8019114473e+01,3.3260536656e+01
4.2552042744e+00,3.7523904241e+01,3.5436474500e+01
4.1774396322e+00,3.8031394067e+01,3.5836942980e+01
3.7872229017e+00,3.8124787163e+01,3.5837445762e+01
4.0596460188e+00,3.8463033880e+01,3.6792095854e+01
4.1163244545e+00,3.8410416437e+01,3.9008254917e+01
4.3702291745e+00,3.7659996427e+01,4.4574152553e+01
4.0273151728e+00,3.8061563283e+01,4.6098156001e+01
4.3584261401e+00,3.7866407005e+01,4.6555552924e+01
4.4238948319e+00,3.7516288532e+01,4.7966109094e+01
4.0000709509e+00,3.8475789339e+01,4.7576785223e+01
3.9648187007e+00,3.8486734776e+01,5.0481233548e+01
4.1936382212e+00,3.9013887431e+01,3.2224450044e+01
4.3059934490e+00,3.9460337403e+01,3.4653197371e+01
3.5126883107e+00,3.8868193575e+01,3.5467425895e+01
4.2574957187e+00,3.9201637753e+01,3.7424074186e+01
4.3664378016e+00,3.9109668680e+01,3.9336805001e+01
4.2848419136e+00,3.8793807314e+01,4.0599189176e+01
3.8727866639e+00,3.9122371620e+01,4.1034921255e+01
3.8798648607e+00,3.9122410746e+01,4.2038965881e+01
3.6727456999e+00,3.9213598466e+01,4.3301811522e+01
4.2860745043e+00,3.8881099389e+01,4.3162898943e+01
4.1953950097e+00,3.8590146640e+01,4.4311737689e+01
3.7474432102e+00,3.8673568112e+01,4.4560620807e+01
3.5075407800e+00,3.8845193496e+01,4.5748110681e+01
3.9946277755e+00,3.8776841849e+01,4.7617047465e+01
3.9697835390e+00,3.8524016419e+01,4.9979174067e+01
4.2446448254e+00,3.9728592148e+01,3.2939629336e+01
4.4490218921e+00,4.0235122281e+01,3.4791481168e+01
4.2413035211e+00,3.9728611295e+01,3.6076879795e+01
3.9239416984e+00,4.0430933533e+01,3.7043824741e+01
4.0174757357e+00,4.0476645365e+01,3.7660083808e+01
4.2754315660e+00,3.9973619493e+01,4.1827823947e+01
4.1520667866e+00,4.0241805335e+01,4.1771593732e+01
3.9684075073e+00,4.0332376609e+01,4.2214312886e+01
4.0598362944e+00,3.9704574710e+01,4.4336398890e+01
4.1252748361e+00,4.0329643214e+01,4.4499221779e+01
3.6487406437e+00,3.9872524617e+01,4.4947860514e+01
3.5473032160e+00,4.0016526589e+01,4.5605925910e+01
3.8161767672e+00,3.9838406154e+01,4.7800318425e+01
4.1167665239e+00,4.0804206819e+01,3.2014864882e+01
3.7952681703e+00,4.0834548341e+01,3.1690641105e+01
3.7548098558e+00,4.1362911222e+01,3.4468753989e+01
3.7759133434e+00,4.0658987505e+01,3.5351887558e+01
4.0102377839e+00,4.0921007658e+01,3.6366476867e+01
3.8482521594e+00,4.1406454998e+01,4.1021345537e+01
3.5705540312e+00,4.1242671579e+01,4.3745743073e+01
4.0611160479e+00,4.1151312052e+01,4.7760433976e+01
4.0122053349e+00,4.1191005759e+01,4.7862654570e+01
4.2663681976e+00,4.0990169046e+01,4.7773928426e+01
3.5542579982e+00,4.0863359789e+01,4.9253084201e+01
3.8420668959e+00,4.1406046728e+01,5.0088240238e+01
4.0557122594e+00,4.0932953750e+01,5.0637906108e+01
4.4925409004e+00,4.0518863600e+01,5.0525888482e+01
3.7775164518e+00,4.1657165389e+01,3.2144437122e+01
3.5340533164e+00,4.2406269049e+01,3.3428177492e+01
3.7908013275e+00,4.2078021588e+01,3.3820448043e+01
3.5981081914e+00,4.2305858282e+01,4.0085272369e+01
4.2554519216e+00,4.2043920058e+01,4.2454000893e+01
3.6492246887e+00,4.2053827470e+01,4.2505543677e+01
4.0843632362e+00,4.2362529399e+01,4.5946196874e+01
3.5830836771e+00,4.2054072187e+01,4.7375170232e+01
3.7820614284e+00,4.2201656567e+01,4.9075870882e+01
3.8860259604e+00,4.1964294878e+01,4.9869387048e+01
4.4167702831e+00,4.2567061575e+01,3.1651326109e+01
4.3162261785e+00,4.2726661985e+01,3.4371615663e+01
3.7047452807e+00,4.2561997660e+01,3.4879544355e+01
4.3931799396e+00,4.3140711618e+01,3.7008685234e+01
3.7629046683e+00,4.2858446969e+01,3.6625827046e+01
3.6667471444e+00,4.3192669271e+01,3.9270153227e+01
4.4011495967e+00,4.2890370857e+01,4.3128171142e+01
4.2422486842e+00,4.2899227722e+01,4.4282845497e+01
4.3060570193e+00,4.2948976700e+01,4.4636986110e+01
4.1460863562e+00,4.3348227987e+01,4.5535217277e+01
4.2487079515e+00,4.2899380200e+01,4.8299620161e+01
4.4910496292e+00,4.3494410341e+01,4.9323168869e+01
3.6235109972e+00,4.2501934348e+01,4.9254948131e+01
4.4552035218e+00,4.2971318057e+01,4.9895895678e+01
4.0649661281e+00,4.3048655588e+01,5.0232570848e+01
3.7807915068e+00,4.2768620145e+01,5.0429420252e+01
4.2034754907e+00,4.3793532256e+01,3.3825943797e+01
3.9546385546e+00,4.4001451026e+01,3.4110671873e+01
4.3020228087e+00,4.4049537371e+01,3.3615580301e+01
4.3652306149e+00,4.4109796511e+01,3.5268667401e+01
4.1127603654e+00,4.4008991844e+01,3.5291772733e+01
3.9104323514e+00,4.4025145193e+01,3.7802450208e+01
4.4952928512e+00,4.4293420826e+01,4.1531100100e+01
4.4811259367e+00,4.4137592237e+01,4.6644424672e+01
4.3001881894e+00,4.3711276507e+01,4.7465175064e+01
4.2042408708e+00,4.4163017105e+01,4.6868514828e+01
4.4293504452e+00,4.3750191581e+01,4.8268605142e+01
3.6226017847e+00,4.4452968763e+01,4.8410596728e+01
3.6015259425e+00,4.4031153086e+01,4.7963925798e+01
3.7247232735e+00,4.5138964994e+01,3.2873786710e+01
3.8601667005e+00,4.5450967022e+01,3.3600743160e+01
4.0606045122e+00,4.4600565277e+01,3.8335276075e+01
4.2478849827e+00,4.5222915058e+01,4.0233261824e+01
4.2128493396e+00,4.5463533224e+01,4.3294476179e+01
4.2480151945e+00,4.5164768638e+01,4.5392931924e+01
4.3901937150e+00,4.5170046249e+01,4.7378490415e+01
3.9499695555e+00,4.5466935085e+01,4.6966377650e+01
4.3818946104e+00,4.5518810268e+01,3.2089643074e+01
4.4537935651e+00,4.5542227274e+01,3.4940535309e+01
4.1204736203e+00,4.5773995419e+01,3.7411962707e+01
4.3585525933e+00,4.5918092725e+01,3.9289658822e+01
3.8740255568e+00,4.5577030719e+01,3.9246838790e+01
4.2676873399e+00,4.6393857562e+01,4.1040382578e+01
4.2274235586e+00,4.5737790679e+01,4.1842478129e+01
4.1551656154e+00,4.6268750444e+01,4.6437137407e+01
4.1295456191e+00,4.5584336248e+01,4.7364653732e+01
4.3748657569e+00,4.6968259830e+01,3.3321970696e+01
3.8781610463e+00,4.6554335057e+01,3.4027027938e+01
4.2627187760e+00,4.6883137626e+01,3.5039507975e+01
3.5508565440e+00,4.7316942973e+01,3.5308712371e+01
4.0639414992e+00,4.6613601672e+01,3.5907038864e+01
4.1884249380e+00,4.6983838876e+01,3.6243810329e+01
4.3586135377e+00,4.6709056359e+01,3.8140667884e+01
4.1741726643e+00,4.7203492027e+01,3.7711747231e+01
3.9457706399e+00,4.6961082890e+01,3.8051358187e+01
4.3649448027e+00,4.6628617884e+01,4.1410105091e+01
3.7311814712e+00,4.7016712514e+01,4.3271379866e+01
3.5375116286e+00,4.6629514466e+01,4.4102431362e+01
3.5638190406e+00,4.6582966892e+01,4.5753303871e+01
3.8381848012e+00,4.8493293994e+01,3.8396385713e+01
4.1898132319e+00,4.7819884997e+01,4.5627772141e+01
4.2982060306e+00,4.9068666320e+01,3.5250209659e+01
3.9519441209e+00,4.8899042736e+01,3.6846668638e+01
4.2245325987e+00,4.9376867416e+01,4.4193440213e+01
4.2073326729e+00,4.9132212123e+01,4.6279317803e+01
4.0179952214e+00,4.8631989240e+01,4.7257516393e+01
3.9084429450e+00,4.9695933744e+01,3.6262972105e+01
3.7962942682e+00,5.0018459464e+01,3.6705982154e+01
4.3578854073e+00,5.0097827050e+01,3.8718289816e+01
3.6627844973e+00,5.0662308367e+01,4.3368779768e+01
4.6270457740e+00,3.1371071186e+01,4.0719412815e+01
5.0433256386e+00,3.1244892201e+01,4.2070106978e+01
5.3590305224e+00,3.2060276064e+01,3.6709230503e+01
5.3295618803e+00,3.2123412052e+01,3.6526513220e+01
4.6529694712e+00,3.1899554043e+01,3.7028556298e+01
5.3805647613e+00,3.1639784485e+01,3.9216256725e+01
4.7200120635e+00,3.2222790302e+01,3.9648921083e+01
5.1310727087e+00,3.1901237408e+01,4.1402790208e+01
4.9194845688e+00,3.2331428174e+01,4.0679419550e+01
4.5473037542e+00,3.2365765788e+01,4.1085849856e+01
5.4094883469e+00,3.2051280131e+01,4.3685650427e+01
5.3616749495e+00,3.1553786899e+01,4.4023631172e+01
5.3243557503e+00,3.2934924475e+01,3.5304786140e+01
5.0047902156e+00,3.3136937689e+01,3.6722471175e+01
4.7704265712e+00,3.2588677253e+01,3.6795750573e+01
5.0600386369e+00,3.2834268794e+01,3.8097402576e+01
5.4860747034e+00,3.3142743754e+01,3.8859156188e+01
4.8903135206e+00,3.3269587903e+01,3.9201162380e+01
4.8595946383e+00,3.3172471973e+01,4.1122578996e+01
4.6908819145e+00,3.3019962931e+01,4.1151993094e+01
5.1128850757e+00,3.3384865914e+01,4.1528406341e+01
5.3649115120e+00,3.3023488275e+01,4.2601243579e+01
5.0197037074e+00,3.3147374135e+01,4.4099381529e+01
4.6907027297e+00,3.3339308692e+01,4.4152155823e+01
5.4061576501e+00,3.2727185859e+01,4.4576379234e+01
4.7808261190e+00,3.2719368457e+01,4.5348081299e+01
4.7747563815e+00,3.3785209759e+01,3.6318580326e+01
5.0033810628e+00,3.3530326958e+01,3.6861133123e+01
5.4945410094e+00,3.4434512921e+01,3.6861106522e+01
4.6174245382e+00,3.3900692663e+01,3.8826539165e+01
4.5013998680e+00,3.3613997583e+01,3.9490708074e+01
5.3156503804e+00,3.3926862564e+01,4.0262892941e+01
4.9368467661e+00,3.3721274518e+01,4.0068702311e+01
5.0555053966e+00,3.4485518157e+01,4.0492343997e+01
4.6529139019e+00,3.3590725188e+01,4.1272041263e+01
5.3847046366e+00,3.3824401065e+01,4.3050409482e+01
5.3206933314e+00,3.3856890485e+01,4.4843415524e+01
5.0546608557e+00,3.3524103132e+01,4.5566158759e+01
5.0338136041e+00,3.3954025203e+01,4.6237809292e+01
4.9767330665e+00,3.4173394150e+01,4.5727446208e+01
4.6996139867e+00,3.5297756344e+01,3.3284567647e+01
5.1712493018e+00,3.5415922560e+01,3.7348212284e+01
4.8612516790e+00,3.5404549898e+01,3.8808723615e+01
4.6464681628e+00,3.5138182402e+01,3.8994248219e+01
4.9767861563e+00,3.5296806025e+01,3.9922100780e+01
4.6033158875e+00,3.4643615077e+01,4.0314301109e+01
4.9692420767e+00,3.4842320511e+01,4.3067422965e+01
5.3605699683e+00,3.4838702091e+01,4.2919301311e+01
5.1742823508e+00,3.4907030881e+01,4.3721245671e+01
4.8677288961e+00,3.5485335824e+01,4.3706250628e+01
5.4462291561e+00,3.4879067813e+01,4.5021429253e+01
4.8334210907e+00,3.5376833491e+01,4.5381165342e+01
5.2977847018e+00,3.5420429914e+01,4.7433841000e+01
5.2483183741e+00,3.5037764213e+01,4.8975656678e+01
4.8318898006e+00,3.5444713473e+01,4.8630514835e+01
4.7347134812e+00,3.6254897327e+01,3.2300972748e+01
4.6982100702e+00,3.6171686675e+01,3.5166887829e+01
5.0174035871e+00,3.6145093450e+01,3.5879461770e+01
4.8752535161e+00,3.6030829537e+01,3.6496986467e+01
5.4194159307e+00,3.5568025480e+01,3.8526391960e+01
4.9067143775e+00,3.5942538171e+01,3.8686374073e+01
4.6031624403e+00,3.5521381009e+01,4.0485254149e+01
4.5577547597e+00,3.6212374873e+01,4.0825594846e+01
4.6607889171e+00,3.5699180367e+01,4.1551173347e+01
4.9284991152e+00,3.6314739368e+01,4.1817394108e+01
5.4322087678e+00,3.5735391410e+01,4.4901882935e+01
4.9433671403e+00,3.5816111563e+01,4.4954443273e+01
4.5127223128e+00,3.5632767822e+01,4.5300231325e+01
5.1668179546e+00,3.5907385762e+01,4.5532074599e+01
5.2103670073e+00,3.5626819654e+01,4.7401357078e+01
5.1677307098e+00,3.5805664482e+01,4.7887613528e+01
5.0529189323e+00,3.6405217489e+01,4.8338042424e+01
4.9604923421e+00,3.6150239648e+01,4.8207875451e+01
4.9888566984e+00,3.6661120386e+01,3.3390819634e+01
5.4766221719e+00,3.7436658083e+01,3.6404859629e+01
5.4701851719e+00,3.6750757997e+01,3.6072599647e+01
5.1626589040e+00,3.7233435084e+01,3.6035624182e+01
5.0688255280e+00,3.7166552125e+01,3.6253757600e+01
5.0614926073e+00,3.7365760447e+01,3.6407700759e+01
5.3123483171e+00,3.6712983328e+01,3.7456354811e+01
4.6990007095e+00,3.7493871024e+01,3.7509976957e+01
5.3262693850e+00,3.6950368958e+01,3.9286792336e+01
5.0696540399e+00,3.6806595998e+01,3.9359368451e+01
5.0329933844e+00,3.6851821733e+01,3.9243703977e+01
4.7117611238e+00,3.7169066947e+01,4.0290226929e+01
4.7142001636e+00,3.7238388488e+01,4.1046463081e+01
4.6710102730e+00,3.6509845706e+01,4.1611898068e+01
5.3789661681e+00,3.6833659316e+01,4.3295797737e+01
5.3489402572e+00,3.6743076498e+01,4.2547066106e+01
5.3811205557e+00,3.7077513921e+01,4.3747853470e+01
4.9628917399e+00,3.7317668280e+01,4.5524165093e+01
5.0369832290e+00,3.7148720111e+01,4.9948787786e+01
5.0609293874e+00,3.8450497696e+01,3.1428617674e+01
4.9530599680e+00,3.8153656009e+01,3.2425181147e+01
5.1425188825e+00,3.7668450295e+01,3.3256015930e+01
5.3884080754e+00,3.8354860174e+01,3.3939478694e+01
5.2913664477e+00,3.7719654799e+01,3.4145273318e+01
4.7639670343e+00,3.8485493975e+01,3.4045464898e+01
4.8077469860e+00,3.7970550698e+01,3.4683102063e+01
4.5709075488e+00,3.7656787621e+01,3.5018099100e+01
4.5810586803e+00,3.7995030114e+01,3.5701987196e+01
4.7774803118e+00,3.8054289746e+01,3.7242642967e+01
5.0420416959e+00,3.8125966051e+01,3.7647099817e+01
4.8871043141e+00,3.7914677932e+01,3.7503636878e+01
4.9779719809e+00,3.8487216816e+01,3.9334357672e+01
5.2899653217e+00,3.8239454082e+01,4.0244775168e+01
4.8105642289e+00,3.7595239096e+01,4.3903459303e+01
5.0512865481e+00,3.7548472301e+01,4.6772670548e+01
4.9235019400e+00,3.8447868580e+01,4.7494613291e+01
4.5149733650e+00,3.8312414949e+01,4.7070460744e+01
5.0134544030e+00,3.7709936234e+01,4.7828098055e+01
5.4239257660e+00,3.8101095652e+01,4.8990899088e+01
5.0985202346e+00,3.8304532722e+01,4.9741723974e+01
5.2299414227e+00,3.9469621217e+01,3.4662870648e+01
4.8163692298e+00,3.9453530028e+01,3.4503411817e+01
4.7208220181e+00,3.9293108598e+01,3.6136910299e+01
5.3393471356e+00,3.9309153367e+01,3.7073436895e+01
5.4806044829e+00,3.9019019407e+01,3.7691320223e+01
5.4681298408e+00,3.8979273451e+01,3.9252610978e+01
5.2521898957e+00,3.8846048570e+01,4.2317934393e+01
5.1899596233e+00,3.8712621988e+01,4.3890832331e+01
4.8170155354e+00,3.9094644885e+01,4.3919573812e+01
5.0463061865e+00,3.9301346056e+01,4.5597490368e+01
4.6859084198e+00,3.8898760994e+01,4.8049508523e+01
5.4535974968e+00,4.0463647705e+01,3.2869673018e+01
4.6190789791e+00,4.0025274316e+01,3.2738540151e+01
5.0913006277e+00,3.9589237463e+01,3.5340855968e+01
4.9460002722e+00,3.9668668653e+01,3.6089499088e+01
5.3439018178e+00,3.9793346021e+01,3.6754688473e+01
5.4517018795e+00,4.0457394576e+01,3.8295928061e+01
4.6731857565e+00,4.0024983555e+01,3.8764627672e+01
4.6263436010e+00,4.0129824640e+01,3.8600405567e+01
5.4339121799e+00,3.9853503272e+01,4.0478572204e+01
4.9781579127e+00,4.0359199486e+01,4.0697882860e+01
4.8773435304e+00,4.0203459958e+01,4.3450686372e+01
5.4599754622e+00,3.9670551545e+01,4.4014443699e+01
5.3633200866e+00,3.9693439655e+01,4.3736346508e+01
4.9782663321e+00,3.9978730863e+01,4.3791089950e+01
4.6640767176e+00,4.0129137459e+01,4.3646396733e+01
5.0112718964e+00,4.0468286360e+01,4.4777826438e+01
5.0723962514e+00,4.0273279914e+01,4.5604462371e+01
4.9638653190e+00,3.9552281897e+01,4.6554320192e+01
4.6593520496e+00,4.0342584885e+01,4.7181989343e+01
5.0296640140e+00,4.0463805007e+01,4.8248554009e+01
5.2491849847e+00,3.9902072256e+01,4.9142384957e+01
5.0556828406e+00,3.9541446004e+01,4.9345738840e+01
4.9311866189e+00,3.9661216867e+01,5.0288727007e+01
4.5589726097e+00,4.0272823830e+01,4.9553256796e+01
4.9072035685e+00,3.9501761670e+01,5.0985685112e+01
4.7109685077e+00,4.0822845021e+01,3.1865073161e+01
4.6113825894e+00,4.0796460145e+01,3.1817811726e+01
5.3319949482e+00,4.0735476952e+01,3.3045562821e+01
4.8429661349e+00,4.0902589263e+01,3.3094100325e+01
5.2104318548e+00,4.0926937907e+01,3.4716592096e+01
5.2876178078e+00,4.0898268844e+01,3.7471805699e+01
5.0866230556e+00,4.1315729181e+01,3.6592920226e+01
5.4166469903e+00,4.0627530367e+01,3.9111450971e+01
5.3556867963e+00,4.0912712281e+01,4.0204257354e+01
5.0862660943e+00,4.0618343925e+01,3.9707636461e+01
5.4390102607e+00,4.1491937483e+01,4.1318050624e+01
5.0457049688e+00,4.0782439516e+01,4.3127441873e+01
5.1026171114e+00,4.0833572593e+01,4.5152094647e+01
5.0844425292e+00,4.1250511044e+01,4.6463767535e+01
5.2041521941e+00,4.0907734580e+01,4.8642660858e+01
5.1138544964e+00,4.1117529280e+01,4.9446539531e+01
4.6178949096e+00,4.0641392781e+01,4.9246591636e+01
4.6304996365e+00,4.0850910223e+01,5.0851880516e+01
5.2850607899e+00,4.2177339459e+01,3.1035572211e+01
4.6938015960e+00,4.2336851511e+01,3.4100577192e+01
4.8112617694e+00,4.1620049852e+01,3.6392233519e+01
4.6565727671e+00,4.2208731728e+01,3.5612282299e+01
5.1925468009e+00,4.2076646233e+01,3.9580200856e+01
5.2097409776e+00,4.1659178968e+01,4.1258989401e+01
5.4760967549e+00,4.1825739630e+01,4.4423440429e+01
5.0519158831e+00,4.1827846502e+01,4.3862118102e+01
5.0598172549e+00,4.2462817448e+01,4.8041724860e+01
4.8019692240e+00,4.1989784520e+01,4.8899321422e+01
5.2104942705e+00,4.2826203129e+01,3.2429549227e+01
5.4655765751e+00,4.2695897360e+01,3.3159169598e+01
4.5334844280e+00,4.3372434883e+01,3.2858098489e+01
5.4165930305e+00,4.3179389415e+01,3.4686716852e+01
5.2693274216e+00,4.2965996524e+01,3.4810551482e+01
4.8644069637e+00,4.2875374568e+01,3.6157503093e+01
4.8421412938e+00,4.3193467625e+01,3.6849116737e+01
4.9011281930e+00,4.2918402360e+01,3.9032245317e+01
4.6088467788e+00,4.3438013085e+01,4.0488079559e+01
5.4727689652e+00,4.2500403439e+01,4.0090062606e+01
4.8544675094e+00,4.2575084864e+01,4.0499927062e+01
5.3140179250e+00,4.2784602993e+01,4.1128112464e+01
5.0517155405e+00,4.3348368141e+01,4.2074739591e+01
5.3847910897e+00,4.3240803549e+01,4.3907114755e+01
4.9894065081e+00,4.3135091477e+01,4.4331873339e+01
4.6949020207e+00,4.2636620650e+01,4.4344018360e+01
5.3281189226e+00,4.3052784913e+01,4.4647032380e+01
4.9458767246e+00,4.2841155756e+01,4.5142489794e+01
4.8393098531e+00,4.3056429545e+01,4.5484946344e+01
5.2337008214e+00,4.2976338101e+01,4.9058793050e+01
5.1831069839e+00,4.3039665540e+01,5.0307405914e+01
5.2844770131e+00,4.3741311368e+01,3.3040924004e+01
5.2282155730e+00,4.4474374719e+01,3.3217231834e+01
5.4192473787e+00,4.3613377655e+01,3.5115826410e+01
4.7812199736e+00,4.3890528023e+01,3.6472444876e+01
4.7252117730e+00,4.3555407088e+01,3.5722389534e+01
4.9171096768e+00,4.4262931343e+01,3.6031026235e+01
5.4225971860e+00,4.4079621919e+01,3.7537277708e+01
4.7900104046e+00,4.4186616117e+01,3.8889967326e+01
4.6461141798e+00,4.3833455371e+01,4.1530880311e+01
5.1830333427e+00,4.3701942161e+01,4.6351459260e+01
5.0418605090e+00,4.4262871501e+01,4.6582820698e+01
4.7204773537e+00,4.3985206176e+01,4.8617506562e+01
4.7910570148e+00,4.5062101489e+01,3.2411798391e+01
4.9013676023e+00,4.5262369176e+01,3.2764757133e+01
4.6348407134e+00,4.5251243424e+01,3.7565344439e+01
4.8356491856e+00,4.5118363564e+01,4.1460065241e+01
5.2335661165e+00,4.4800324923e+01,4.2092207149e+01
5.2679353020e+00,4.5293616750e+01,4.1908417800e+01
5.0941229709e+00,4.5279182728e+01,4.3597777490e+01
5.0078645204e+00,4.5260407372e+01,4.4224699678e+01
4.9562977410e+00,4.4548064668e+01,4.4397360867e+01
4.6621804924e+00,4.4527990782e+01,4.3876282465e+01
4.9088255606e+00,4.4878350875e+01,4.5796250142e+01
5.3140859738e+00,4.6268851601e+01,3.3150192045e+01
5.3259381293e+00,4.5575404316e+01,3.3646351108e+01
5.2640120461e+00,4.6069482763e+01,3.4997257204e+01
5.2122851025e+00,4.6010762999e+01,3.6460603340e+01
5.1861661864e+00,4.6117067476e+01,3.6854281708e+01
5.4680779651e+00,4.6335994382e+01,3.7867753537e+01
4.5069840679e+00,4.5880439528e+01,4.0926782462e+01
4.9009108526e+00,4.6442059084e+01,4.1615104801e+01
5.1923187644e+00,4.6296511885e+01,4.4091472823e+01
